ts_recv,instrument_id,raw_symbol,underlying,instrument_class,expiration,strike_price
2025-09-22 10:30:16.013811340+00:00,16789575,AAPL  251031P00245000,AAPL,P,2025-10-31,245.0
2025-09-22 10:30:16.019168225+00:00,33566810,AAPL  251010P00290000,AAPL,P,2025-10-10,290.0
2025-09-22 10:30:16.031202723+00:00,16789587,AAPL  260821C00350000,AAPL,C,2026-08-21,350.0
2025-09-22 10:30:16.061284503+00:00,16789612,AAPL  251031P00270000,AAPL,P,2025-10-31,270.0
2025-09-22 10:30:16.062702743+00:00,16789614,AAPL  251031C00295000,AAPL,C,2025-10-31,295.0
2025-09-22 10:30:16.071297229+00:00,16789619,AAPL  251031P00230000,AAPL,P,2025-10-31,230.0
2025-09-22 10:30:16.072721551+00:00,16789621,AAPL  251031C00155000,AAPL,C,2025-10-31,155.0
2025-09-22 10:30:16.072727235+00:00,16789622,AAPL  251031P00215000,AAPL,P,2025-10-31,215.0
2025-09-22 10:30:16.089855925+00:00,33566867,AAPL  251010P00305000,AAPL,P,2025-10-10,305.0
2025-09-22 10:30:16.100612253+00:00,16789641,AAPL  251003C00232500,AAPL,C,2025-10-03,232.5
2025-09-22 10:30:16.104106061+00:00,16789648,AAPL  251003C00247500,AAPL,C,2025-10-03,247.5
2025-09-22 10:30:16.114120411+00:00,16789655,AAPL  280121P00180000,AAPL,P,2028-01-21,180.0
2025-09-22 10:30:16.114135230+00:00,16789656,AAPL  280121P00240000,AAPL,P,2028-01-21,240.0
2025-09-22 10:30:16.124148661+00:00,16789663,AAPL  280121C00310000,AAPL,C,2028-01-21,310.0
2025-09-22 10:30:16.131457192+00:00,16789668,AAPL  251031C00325000,AAPL,C,2025-10-31,325.0
2025-09-22 10:30:16.142888645+00:00,16789677,AAPL  251031P00135000,AAPL,P,2025-10-31,135.0
2025-09-22 10:30:16.161533091+00:00,16789692,AAPL  251003P00212500,AAPL,P,2025-10-03,212.5
2025-09-22 10:30:16.170062476+00:00,33566932,AAPL  251024C00145000,AAPL,C,2025-10-24,145.0
2025-09-22 10:30:16.171552014+00:00,16789699,AAPL  280121P00190000,AAPL,P,2028-01-21,190.0
2025-09-22 10:30:16.171562582+00:00,16789700,AAPL  280121P00260000,AAPL,P,2028-01-21,260.0
2025-09-22 10:30:16.172961571+00:00,16789701,AAPL  251003P00222500,AAPL,P,2025-10-03,222.5
2025-09-22 10:30:16.172970275+00:00,16789702,AAPL  280121P00230000,AAPL,P,2028-01-21,230.0
2025-09-22 10:30:16.182984873+00:00,16789709,AAPL  280121C00280000,AAPL,C,2028-01-21,280.0
2025-09-22 10:30:16.187233934+00:00,33566942,AAPL  251024C00315000,AAPL,C,2025-10-24,315.0
2025-09-22 10:30:16.189584134+00:00,33566946,AAPL  251010P00315000,AAPL,P,2025-10-10,315.0
2025-09-22 10:30:16.197708502+00:00,33566951,AAPL  251010C00130000,AAPL,C,2025-10-10,130.0
2025-09-22 10:30:16.199597375+00:00,33566953,AAPL  251010C00120000,AAPL,C,2025-10-10,120.0
2025-09-22 10:30:16.250971570+00:00,16789762,AAPL  251219P00340000,AAPL,P,2025-12-19,340.0
2025-09-22 10:30:16.311907378+00:00,16789812,AAPL  251219P00310000,AAPL,P,2025-12-19,310.0
2025-09-22 10:30:16.321138775+00:00,16789818,AAPL  270617P00340000,AAPL,P,2027-06-17,340.0
2025-09-22 10:30:16.334796159+00:00,16789831,AAPL  251017P00340000,AAPL,P,2025-10-17,340.0
2025-09-22 10:30:16.334811469+00:00,16789832,AAPL  270617P00420000,AAPL,P,2027-06-17,420.0
2025-09-22 10:30:16.362026106+00:00,16789851,AAPL  270115P00390000,AAPL,P,2027-01-15,390.0
2025-09-22 10:30:16.363434807+00:00,16789854,AAPL  270115P00370000,AAPL,P,2027-01-15,370.0
2025-09-22 10:30:16.392096791+00:00,16789875,AAPL  251017P00300000,AAPL,P,2025-10-17,300.0
2025-09-22 10:30:16.392108573+00:00,16789876,AAPL  270617P00400000,AAPL,P,2027-06-17,400.0
2025-09-22 10:30:16.393496680+00:00,16789877,AAPL  251219P00390000,AAPL,P,2025-12-19,390.0
2025-09-22 10:30:16.441381059+00:00,16789914,AAPL  271217P00435000,AAPL,P,2027-12-17,435.0
2025-09-22 10:30:16.455137913+00:00,16789928,AAPL  271217P00405000,AAPL,P,2027-12-17,405.0
2025-09-22 10:30:16.512364590+00:00,16789972,AAPL  271217P00375000,AAPL,P,2027-12-17,375.0
2025-09-22 10:30:16.523770872+00:00,16789981,AAPL  271217P00345000,AAPL,P,2027-12-17,345.0
2025-09-22 10:30:16.631774348+00:00,16790065,AAPL  251121P00350000,AAPL,P,2025-11-21,350.0
2025-09-22 10:30:16.631779949+00:00,16790066,AAPL  251121P00310000,AAPL,P,2025-11-21,310.0
2025-09-22 10:30:16.701935687+00:00,16790121,AAPL  260515P00390000,AAPL,P,2026-05-15,390.0
2025-09-22 10:30:16.702778625+00:00,16790123,AAPL  251121P00330000,AAPL,P,2025-11-21,330.0
2025-09-22 10:30:16.705840524+00:00,16790128,AAPL  260515P00035000,AAPL,P,2026-05-15,35.0
2025-09-22 10:30:16.715854726+00:00,16790135,AAPL  260515P00320000,AAPL,P,2026-05-15,320.0
2025-09-22 10:30:16.762916633+00:00,16790172,AAPL  260515P00020000,AAPL,P,2026-05-15,20.0
2025-09-22 10:30:16.774297852+00:00,16790181,AAPL  260515C00070000,AAPL,C,2026-05-15,70.0
2025-09-22 10:30:16.833089803+00:00,16790228,AAPL  260821P00320000,AAPL,P,2026-08-21,320.0
2025-09-22 10:30:16.844460956+00:00,16790237,AAPL  260821C00110000,AAPL,C,2026-08-21,110.0
2025-09-22 10:30:16.883203445+00:00,16790268,AAPL  260417P00305000,AAPL,P,2026-04-17,305.0
2025-09-22 10:30:16.894570434+00:00,16790277,AAPL  260417P00290000,AAPL,P,2026-04-17,290.0
2025-09-22 10:30:17.137022656+00:00,16790471,AAPL  251003P00290000,AAPL,P,2025-10-03,290.0
2025-09-22 10:30:17.197211563+00:00,16790519,AAPL  251003C00125000,AAPL,C,2025-10-03,125.0
2025-09-22 10:30:17.254018532+00:00,16790563,AAPL  251003P00300000,AAPL,P,2025-10-03,300.0
2025-09-22 10:30:17.277478497+00:00,16790584,AAPL  260821P00350000,AAPL,P,2026-08-21,350.0
2025-09-22 10:30:17.303233984+00:00,16790601,AAPL  251031P00295000,AAPL,P,2025-10-31,295.0
2025-09-22 10:30:17.317579372+00:00,16790615,AAPL  251031P00265000,AAPL,P,2025-10-31,265.0
2025-09-22 10:30:17.393449607+00:00,16790673,AAPL  251031C00145000,AAPL,C,2025-10-31,145.0
2025-09-22 10:30:17.465862906+00:00,16790733,AAPL  251031P00125000,AAPL,P,2025-10-31,125.0
2025-09-22 10:30:17.994727486+00:00,16791153,AAPL  251219P00055000,AAPL,P,2025-12-19,55.0
2025-09-22 10:30:17.994737710+00:00,16791154,AAPL  251219C00125000,AAPL,C,2025-12-19,125.0
2025-09-22 10:30:18.004751646+00:00,16791161,AAPL  251219P00215000,AAPL,P,2025-12-19,215.0
2025-09-22 10:30:18.009628326+00:00,16791167,AAPL  251219C00170000,AAPL,C,2025-12-19,170.0
2025-09-22 10:30:18.009643161+00:00,16791168,AAPL  251219C00110000,AAPL,C,2025-12-19,110.0
2025-09-22 10:30:18.019657220+00:00,16791175,AAPL  251219P00185000,AAPL,P,2025-12-19,185.0
2025-09-22 10:30:18.055893759+00:00,16791204,AAPL  251219P00085000,AAPL,P,2025-12-19,85.0
2025-09-22 10:30:18.065907986+00:00,16791211,AAPL  251219C00155000,AAPL,C,2025-12-19,155.0
2025-09-22 10:30:18.065917741+00:00,16791212,AAPL  251219P00245000,AAPL,P,2025-12-19,245.0
2025-09-22 10:30:18.067190125+00:00,16791213,AAPL  251219P00070000,AAPL,P,2025-12-19,70.0
2025-09-22 10:30:18.067200569+00:00,16791214,AAPL  251219C00140000,AAPL,C,2025-12-19,140.0
2025-09-22 10:30:18.074939215+00:00,16791218,AAPL  270115P00185000,AAPL,P,2027-01-15,185.0
2025-09-22 10:30:18.075931614+00:00,16791219,AAPL  251219P00205000,AAPL,P,2025-12-19,205.0
2025-09-22 10:30:18.077214349+00:00,16791221,AAPL  251219P00230000,AAPL,P,2025-12-19,230.0
2025-09-22 10:30:18.077224551+00:00,16791222,AAPL  251219P00270000,AAPL,P,2025-12-19,270.0
2025-09-22 10:30:18.089874225+00:00,16791231,AAPL  270115P00290000,AAPL,P,2027-01-15,290.0
2025-09-22 10:30:18.089894034+00:00,16791232,AAPL  270115C00280000,AAPL,C,2027-01-15,280.0
2025-09-22 10:30:18.106008218+00:00,16791243,AAPL  251219P00030000,AAPL,P,2025-12-19,30.0
2025-09-22 10:30:18.107300982+00:00,16791246,AAPL  251219P00015000,AAPL,P,2025-12-19,15.0
2025-09-22 10:30:18.146108500+00:00,16791275,AAPL  270115P00200000,AAPL,P,2027-01-15,200.0
2025-09-22 10:30:18.146118669+00:00,16791276,AAPL  270115P00280000,AAPL,P,2027-01-15,280.0
2025-09-22 10:30:18.147396594+00:00,16791278,AAPL  270115C00195000,AAPL,C,2027-01-15,195.0
2025-09-22 10:30:18.157410120+00:00,16791285,AAPL  270115C00260000,AAPL,C,2027-01-15,260.0
2025-09-22 10:30:18.205249967+00:00,16791322,AAPL  270115P00145000,AAPL,P,2027-01-15,145.0
2025-09-22 10:30:18.220321745+00:00,16791336,AAPL  270115C00130000,AAPL,C,2027-01-15,130.0
2025-09-22 10:30:18.255359843+00:00,16791361,AAPL  270115P00080000,AAPL,P,2027-01-15,80.0
2025-09-22 10:30:18.255369337+00:00,16791362,AAPL  270115P00005000,AAPL,P,2027-01-15,5.0
2025-09-22 10:30:18.270459049+00:00,16791375,AAPL  270115P00050000,AAPL,P,2027-01-15,50.0
2025-09-22 10:30:18.276439357+00:00,16791380,AAPL  270115C00120000,AAPL,C,2027-01-15,120.0
2025-09-22 10:30:18.277713084+00:00,16791382,AAPL  270115P00160000,AAPL,P,2027-01-15,160.0
2025-09-22 10:30:18.305483504+00:00,16791402,AAPL  251017C00340000,AAPL,C,2025-10-17,340.0
2025-09-22 10:30:18.315496987+00:00,16791409,AAPL  251017P00255000,AAPL,P,2025-10-17,255.0
2025-09-22 10:30:18.315509752+00:00,16791410,AAPL  251017P00195000,AAPL,P,2025-10-17,195.0
2025-09-22 10:30:18.316535007+00:00,16791411,AAPL  270115C00450000,AAPL,C,2027-01-15,450.0
2025-09-22 10:30:18.316545058+00:00,16791412,AAPL  270115P00110000,AAPL,P,2027-01-15,110.0
2025-09-22 10:30:18.317819055+00:00,16791414,AAPL  270115C00430000,AAPL,C,2027-01-15,430.0
2025-09-22 10:30:18.320613790+00:00,16791415,AAPL  251219P00265000,AAPL,P,2025-12-19,265.0
2025-09-22 10:30:18.320629348+00:00,16791416,AAPL  251017P00315000,AAPL,P,2025-10-17,315.0
2025-09-22 10:30:18.325522221+00:00,16791417,AAPL  251017P00135000,AAPL,P,2025-10-17,135.0
2025-09-22 10:30:18.326558367+00:00,16791419,AAPL  270115P00035000,AAPL,P,2027-01-15,35.0
2025-09-22 10:30:18.327831617+00:00,16791421,AAPL  270115P00095000,AAPL,P,2027-01-15,95.0
2025-09-22 10:30:18.327836733+00:00,16791422,AAPL  270115P00020000,AAPL,P,2027-01-15,20.0
2025-09-22 10:30:18.330643204+00:00,16791423,AAPL  251017P00240000,AAPL,P,2025-10-17,240.0
2025-09-22 10:30:18.330663475+00:00,16791424,AAPL  251017P00180000,AAPL,P,2025-10-17,180.0
2025-09-22 10:30:18.335545444+00:00,16791425,AAPL  251017C00115000,AAPL,C,2025-10-17,115.0
2025-09-22 10:30:18.335555289+00:00,16791426,AAPL  270617C00055000,AAPL,C,2027-06-17,55.0
2025-09-22 10:30:18.345568797+00:00,16791433,AAPL  270617C00170000,AAPL,C,2027-06-17,170.0
2025-09-22 10:30:18.345574386+00:00,16791434,AAPL  270617C00130000,AAPL,C,2027-06-17,130.0
2025-09-22 10:30:18.350721945+00:00,16791440,AAPL  270617P00080000,AAPL,P,2027-06-17,80.0
2025-09-22 10:30:18.355593482+00:00,16791441,AAPL  270617P00260000,AAPL,P,2027-06-17,260.0
2025-09-22 10:30:18.360734823+00:00,16791447,AAPL  270617P00180000,AAPL,P,2027-06-17,180.0
2025-09-22 10:30:18.360755274+00:00,16791448,AAPL  270617P00100000,AAPL,P,2027-06-17,100.0
2025-09-22 10:30:18.366669300+00:00,16791452,AAPL  251219C00370000,AAPL,C,2025-12-19,370.0
2025-09-22 10:30:18.370763939+00:00,16791455,AAPL  270617C00370000,AAPL,C,2027-06-17,370.0
2025-09-22 10:30:18.376693730+00:00,16791460,AAPL  251017C00290000,AAPL,C,2025-10-17,290.0
2025-09-22 10:30:18.386711229+00:00,16791467,AAPL  251017P00225000,AAPL,P,2025-10-17,225.0
2025-09-22 10:30:18.386722126+00:00,16791468,AAPL  251017P00165000,AAPL,P,2025-10-17,165.0
2025-09-22 10:30:18.387975449+00:00,16791469,AAPL  251017P00265000,AAPL,P,2025-10-17,265.0
2025-09-22 10:30:18.387986635+00:00,16791470,AAPL  251017P00210000,AAPL,P,2025-10-17,210.0
2025-09-22 10:30:18.397998856+00:00,16791477,AAPL  251017P00150000,AAPL,P,2025-10-17,150.0
2025-09-22 10:30:18.406769969+00:00,16791484,AAPL  270617P00090000,AAPL,P,2027-06-17,90.0
2025-09-22 10:30:18.408032886+00:00,16791486,AAPL  270617C00350000,AAPL,C,2027-06-17,350.0
2025-09-22 10:30:18.416783167+00:00,16791491,AAPL  270617C00200000,AAPL,C,2027-06-17,200.0
2025-09-22 10:30:18.416793876+00:00,16791492,AAPL  270617C00120000,AAPL,C,2027-06-17,120.0
2025-09-22 10:30:18.418046034+00:00,16791493,AAPL  270617C00155000,AAPL,C,2027-06-17,155.0
2025-09-22 10:30:18.418056922+00:00,16791494,AAPL  270617P00140000,AAPL,P,2027-06-17,140.0
2025-09-22 10:30:18.426806794+00:00,16791499,AAPL  270617C00440000,AAPL,C,2027-06-17,440.0
2025-09-22 10:30:18.428081276+00:00,16791501,AAPL  270617C00230000,AAPL,C,2027-06-17,230.0
2025-09-22 10:30:18.428090879+00:00,16791502,AAPL  270617C00290000,AAPL,C,2027-06-17,290.0
2025-09-22 10:30:18.525974636+00:00,16791578,AAPL  271217C00340000,AAPL,C,2027-12-17,340.0
2025-09-22 10:30:18.535986847+00:00,16791585,AAPL  271217C00235000,AAPL,C,2027-12-17,235.0
2025-09-22 10:30:18.536002920+00:00,16791586,AAPL  271217C00175000,AAPL,C,2027-12-17,175.0
2025-09-22 10:30:18.541259923+00:00,16791591,AAPL  271217C00430000,AAPL,C,2027-12-17,430.0
2025-09-22 10:30:18.541280334+00:00,16791592,AAPL  271217P00315000,AAPL,P,2027-12-17,315.0
2025-09-22 10:30:18.546011997+00:00,16791593,AAPL  271217C00115000,AAPL,C,2027-12-17,115.0
2025-09-22 10:30:18.546021706+00:00,16791594,AAPL  271217C00055000,AAPL,C,2027-12-17,55.0
2025-09-22 10:30:18.551289262+00:00,16791599,AAPL  271217C00220000,AAPL,C,2027-12-17,220.0
2025-09-22 10:30:18.551304699+00:00,16791600,AAPL  271217C00160000,AAPL,C,2027-12-17,160.0
2025-09-22 10:30:18.561317494+00:00,16791607,AAPL  271217C00100000,AAPL,C,2027-12-17,100.0
2025-09-22 10:30:18.561338826+00:00,16791608,AAPL  271217C00305000,AAPL,C,2027-12-17,305.0
2025-09-22 10:30:18.581401160+00:00,16791624,AAPL  251017C00110000,AAPL,C,2025-10-17,110.0
2025-09-22 10:30:18.597208102+00:00,16791635,AAPL  271217C00400000,AAPL,C,2027-12-17,400.0
2025-09-22 10:30:18.597219025+00:00,16791636,AAPL  271217C00265000,AAPL,C,2027-12-17,265.0
2025-09-22 10:30:18.598466914+00:00,16791638,AAPL  271217C00370000,AAPL,C,2027-12-17,370.0
2025-09-22 10:30:18.607238522+00:00,16791643,AAPL  271217C00205000,AAPL,C,2027-12-17,205.0
2025-09-22 10:30:18.607247893+00:00,16791644,AAPL  271217C00145000,AAPL,C,2027-12-17,145.0
2025-09-22 10:30:18.608480847+00:00,16791645,AAPL  271217C00250000,AAPL,C,2027-12-17,250.0
2025-09-22 10:30:18.608491223+00:00,16791646,AAPL  271217C00190000,AAPL,C,2027-12-17,190.0
2025-09-22 10:30:18.617261658+00:00,16791651,AAPL  271217C00085000,AAPL,C,2027-12-17,85.0
2025-09-22 10:30:18.617271988+00:00,16791652,AAPL  271217C00290000,AAPL,C,2027-12-17,290.0
2025-09-22 10:30:18.618504465+00:00,16791653,AAPL  271217C00130000,AAPL,C,2027-12-17,130.0
2025-09-22 10:30:18.618515186+00:00,16791654,AAPL  271217C00070000,AAPL,C,2027-12-17,70.0
2025-09-22 10:30:18.816636672+00:00,16791809,AAPL  251121C00340000,AAPL,C,2025-11-21,340.0
2025-09-22 10:30:18.816647783+00:00,16791810,AAPL  251121C00260000,AAPL,C,2025-11-21,260.0
2025-09-22 10:30:18.826660761+00:00,16791817,AAPL  251121C00205000,AAPL,C,2025-11-21,205.0
2025-09-22 10:30:18.826666033+00:00,16791818,AAPL  251121C00145000,AAPL,C,2025-11-21,145.0
2025-09-22 10:30:18.832153278+00:00,16791823,AAPL  251121C00315000,AAPL,C,2025-11-21,315.0
2025-09-22 10:30:18.832173782+00:00,16791824,AAPL  251121C00250000,AAPL,C,2025-11-21,250.0
2025-09-22 10:30:18.842182633+00:00,16791831,AAPL  251121C00190000,AAPL,C,2025-11-21,190.0
2025-09-22 10:30:18.842202784+00:00,16791832,AAPL  251121C00130000,AAPL,C,2025-11-21,130.0
2025-09-22 10:30:18.887921974+00:00,16791867,AAPL  251121C00290000,AAPL,C,2025-11-21,290.0
2025-09-22 10:30:18.887931850+00:00,16791868,AAPL  251121C00235000,AAPL,C,2025-11-21,235.0
2025-09-22 10:30:18.889135886+00:00,16791870,AAPL  251121P00265000,AAPL,P,2025-11-21,265.0
2025-09-22 10:30:18.897946391+00:00,16791875,AAPL  251121C00175000,AAPL,C,2025-11-21,175.0
2025-09-22 10:30:18.897955654+00:00,16791876,AAPL  251121P00100000,AAPL,P,2025-11-21,100.0
2025-09-22 10:30:18.899153846+00:00,16791877,AAPL  251121C00220000,AAPL,C,2025-11-21,220.0
2025-09-22 10:30:18.899164030+00:00,16791878,AAPL  251121C00160000,AAPL,C,2025-11-21,160.0
2025-09-22 10:30:18.906857472+00:00,16791882,AAPL  260515P00015000,AAPL,P,2026-05-15,15.0
2025-09-22 10:30:18.916875982+00:00,16791889,AAPL  260515P00140000,AAPL,P,2026-05-15,140.0
2025-09-22 10:30:18.916881198+00:00,16791890,AAPL  260515C00270000,AAPL,C,2026-05-15,270.0
2025-09-22 10:30:18.922443257+00:00,16791896,AAPL  260515P00080000,AAPL,P,2026-05-15,80.0
2025-09-22 10:30:18.926899667+00:00,16791897,AAPL  260515P00210000,AAPL,P,2026-05-15,210.0
2025-09-22 10:30:18.932457528+00:00,16791903,AAPL  260515C00005000,AAPL,C,2026-05-15,5.0
2025-09-22 10:30:18.932472170+00:00,16791904,AAPL  260515C00310000,AAPL,C,2026-05-15,310.0
2025-09-22 10:30:18.978157063+00:00,16791940,AAPL  260515P00100000,AAPL,P,2026-05-15,100.0
2025-09-22 10:30:18.988169870+00:00,16791947,AAPL  260515P00155000,AAPL,P,2026-05-15,155.0
2025-09-22 10:30:18.988181924+00:00,16791948,AAPL  260515P00175000,AAPL,P,2026-05-15,175.0
2025-09-22 10:30:18.989352669+00:00,16791949,AAPL  260515P00125000,AAPL,P,2026-05-15,125.0
2025-09-22 10:30:18.989364001+00:00,16791950,AAPL  260515C00240000,AAPL,C,2026-05-15,240.0
2025-09-22 10:30:18.999376895+00:00,16791957,AAPL  260515P00190000,AAPL,P,2026-05-15,190.0
2025-09-22 10:30:19.047196715+00:00,16791994,AAPL  260821P00210000,AAPL,P,2026-08-21,210.0
2025-09-22 10:30:19.057215306+00:00,16792001,AAPL  260821C00140000,AAPL,C,2026-08-21,140.0
2025-09-22 10:30:19.057220559+00:00,16792002,AAPL  260821P00120000,AAPL,P,2026-08-21,120.0
2025-09-22 10:30:19.062883715+00:00,16792008,AAPL  260821P00240000,AAPL,P,2026-08-21,240.0
2025-09-22 10:30:19.072897136+00:00,16792015,AAPL  260821C00155000,AAPL,C,2026-08-21,155.0
2025-09-22 10:30:19.072912287+00:00,16792016,AAPL  260821P00135000,AAPL,P,2026-08-21,135.0
2025-09-22 10:30:19.097316515+00:00,16792034,AAPL  260417C00320000,AAPL,C,2026-04-17,320.0
2025-09-22 10:30:19.107335729+00:00,16792041,AAPL  260417P00180000,AAPL,P,2026-04-17,180.0
2025-09-22 10:30:19.107340163+00:00,16792042,AAPL  260417C00235000,AAPL,C,2026-04-17,235.0
2025-09-22 10:30:19.113042356+00:00,16792048,AAPL  260417P00130000,AAPL,P,2026-04-17,130.0
2025-09-22 10:30:19.118518105+00:00,16792052,AAPL  260821P00270000,AAPL,P,2026-08-21,270.0
2025-09-22 10:30:19.123057652+00:00,16792055,AAPL  260417P00195000,AAPL,P,2026-04-17,195.0
2025-09-22 10:30:19.123077073+00:00,16792056,AAPL  260417C00290000,AAPL,C,2026-04-17,290.0
2025-09-22 10:30:19.128530596+00:00,16792059,AAPL  260821C00170000,AAPL,C,2026-08-21,170.0
2025-09-22 10:30:19.129687861+00:00,16792061,AAPL  260821P00300000,AAPL,P,2026-08-21,300.0
2025-09-22 10:30:19.129698095+00:00,16792062,AAPL  260821C00185000,AAPL,C,2026-08-21,185.0
2025-09-22 10:30:19.168641034+00:00,16792092,AAPL  260417P00155000,AAPL,P,2026-04-17,155.0
2025-09-22 10:30:19.178654583+00:00,16792099,AAPL  260417P00210000,AAPL,P,2026-04-17,210.0
2025-09-22 10:30:19.178665710+00:00,16792100,AAPL  260417C00250000,AAPL,C,2026-04-17,250.0
2025-09-22 10:30:19.179806769+00:00,16792101,AAPL  260417P00165000,AAPL,P,2026-04-17,165.0
2025-09-22 10:30:19.179822514+00:00,16792102,AAPL  260417P00225000,AAPL,P,2026-04-17,225.0
2025-09-22 10:30:19.189831709+00:00,16792109,AAPL  260417C00275000,AAPL,C,2026-04-17,275.0
2025-09-22 10:30:19.327845189+00:00,16792218,AAPL  251003C00160000,AAPL,C,2025-10-03,160.0
2025-09-22 10:30:19.337858316+00:00,16792225,AAPL  251003C00285000,AAPL,C,2025-10-03,285.0
2025-09-22 10:30:19.343733626+00:00,16792232,AAPL  251003P00175000,AAPL,P,2025-10-03,175.0
2025-09-22 10:30:19.353746648+00:00,16792239,AAPL  251003C00260000,AAPL,C,2025-10-03,260.0
2025-09-22 10:30:19.399205817+00:00,16792276,AAPL  251003P00190000,AAPL,P,2025-10-03,190.0
2025-09-22 10:30:19.400343309+00:00,16792278,AAPL  251003P00235000,AAPL,P,2025-10-03,235.0
2025-09-22 10:30:19.409223372+00:00,16792283,AAPL  251003C00245000,AAPL,C,2025-10-03,245.0
2025-09-22 10:30:19.410356411+00:00,16792285,AAPL  251003C00215000,AAPL,C,2025-10-03,215.0
2025-09-22 10:30:19.418061144+00:00,16792290,AAPL  251003P00150000,AAPL,P,2025-10-03,150.0
2025-09-22 10:30:19.434013517+00:00,16792304,AAPL  251003P00130000,AAPL,P,2025-10-03,130.0
2025-09-22 10:30:19.489441573+00:00,16792348,AAPL  251003C00325000,AAPL,C,2025-10-03,325.0
2025-09-22 10:30:19.498230783+00:00,16792353,AAPL  251031C00275000,AAPL,C,2025-10-31,275.0
2025-09-22 10:30:19.498241712+00:00,16792354,AAPL  251031C00220000,AAPL,C,2025-10-31,220.0
2025-09-22 10:30:19.514233902+00:00,16792367,AAPL  251031P00155000,AAPL,P,2025-10-31,155.0
2025-09-22 10:30:19.514249299+00:00,16792368,AAPL  251031C00185000,AAPL,C,2025-10-31,185.0
2025-09-22 10:30:19.559607689+00:00,16792404,AAPL  251031C00200000,AAPL,C,2025-10-31,200.0
2025-09-22 10:30:19.569626429+00:00,16792411,AAPL  251031C00250000,AAPL,C,2025-10-31,250.0
2025-09-22 10:30:19.570738468+00:00,16792413,AAPL  251031P00175000,AAPL,P,2025-10-31,175.0
2025-09-22 10:30:19.570749750+00:00,16792414,AAPL  251031C00235000,AAPL,C,2025-10-31,235.0
2025-09-22 10:30:19.598469641+00:00,16792433,AAPL  251003C00227500,AAPL,C,2025-10-03,227.5
2025-09-22 10:30:19.598480377+00:00,16792434,AAPL  280121P00220000,AAPL,P,2028-01-21,220.0
2025-09-22 10:30:19.604534608+00:00,16792440,AAPL  251003C00257500,AAPL,C,2025-10-03,257.5
2025-09-22 10:30:19.608493492+00:00,16792441,AAPL  280121C00300000,AAPL,C,2028-01-21,300.0
2025-09-22 10:30:19.614553342+00:00,16792447,AAPL  280121C00170000,AAPL,C,2028-01-21,170.0
2025-09-22 10:30:19.614568422+00:00,16792448,AAPL  280121C00240000,AAPL,C,2028-01-21,240.0
2025-09-22 10:30:19.624586598+00:00,16792455,AAPL  280121P00310000,AAPL,P,2028-01-21,310.0
2025-09-22 10:30:19.629780515+00:00,16792460,AAPL  251031P00110000,AAPL,P,2025-10-31,110.0
2025-09-22 10:30:19.640906170+00:00,16792469,AAPL  251031P00140000,AAPL,P,2025-10-31,140.0
2025-09-22 10:30:19.659861627+00:00,16792484,AAPL  251003P00252500,AAPL,P,2025-10-03,252.5
2025-09-22 10:30:19.669879756+00:00,16792491,AAPL  280121C00185000,AAPL,C,2028-01-21,185.0
2025-09-22 10:30:19.669890592+00:00,16792492,AAPL  280121C00270000,AAPL,C,2028-01-21,270.0
2025-09-22 10:30:19.670983521+00:00,16792494,AAPL  280121C00200000,AAPL,C,2028-01-21,200.0
2025-09-22 10:30:19.681002407+00:00,16792501,AAPL  280121P00270000,AAPL,P,2028-01-21,270.0
2025-09-22 10:30:19.778916217+00:00,16792578,AAPL  270115P00410000,AAPL,P,2027-01-15,410.0
2025-09-22 10:30:19.795129267+00:00,16792592,AAPL  270115P00360000,AAPL,P,2027-01-15,360.0
2025-09-22 10:30:19.819001104+00:00,16792609,AAPL  251017P00275000,AAPL,P,2025-10-17,275.0
2025-09-22 10:30:19.819011306+00:00,16792610,AAPL  270617P00370000,AAPL,P,2027-06-17,370.0
2025-09-22 10:30:19.825205079+00:00,16792615,AAPL  251219P00400000,AAPL,P,2025-12-19,400.0
2025-09-22 10:30:19.880402418+00:00,16792660,AAPL  251017P00345000,AAPL,P,2025-10-17,345.0
2025-09-22 10:30:19.891503722+00:00,16792669,AAPL  251017P00305000,AAPL,P,2025-10-17,305.0
